file,sentence,cited_keys,survey_arxiv_id,survey_title
Architecture.tex,"However, \citet{zhu2023furthest} point out that if the outputs of IR and LLM are low-quality, the retrieval and generation processes will get hindered by each other with such an iterative guidance pipeline.",zhu2023furthest,2405.06211,A Survey on RAG Meeting LLMs: Towards Retrieval-Augmented Large Language Models
main.tex,"However, \citet{ravfogel-etal-2023-conformal} observe that LLMs %, in practice, \textit{open pretrained transformer} (OPT) language models \citep{zhang2022opt} tend to be overconfident---the prediction sets used in nucleus sampling are not calibrated (see their Fig.~4)---and this does not improve by scaling up the model size.",ravfogel-etal-2023-conformal;zhang2022opt,2405.01976,Conformal Prediction for Natural Language Processing: A Survey
main.tex,"It is often the case that multiple outputs are correct, particularly in tasks involving high variation in human language production (question answering, summarization, and other generation tasks where several output variants are equivalent) or inherent, plausible disagreement (the ChaosNLI data that demonstrates valid disagreements in textual inference annotations \cite{pavlick-kwiatkowski-2019-inherent}).",pavlick-kwiatkowski-2019-inherent,2405.01976,Conformal Prediction for Natural Language Processing: A Survey
law.tex,"While \citet{shen2020hierarchical} propose hierarchical event features to distinguish similar events in legal texts, and \citet{li2020event} implement event extraction technologies specifically for the description segments of Chinese legal texts, these studies are constrained by their datasets, which contain only thousands of event mentions.",shen2020hierarchical;li2020event,2405.01769,"A Survey on Large Language Models for Critical Societal Domains: Finance, Healthcare, and Law"
ralm_survey.tex,"In contrast to approaches that aim to enhance the quality of retrieved documents through the use of external models, such as natural language inference \cite{28} and summarization\cite{29} models, SELF-RAG proposes entirely novel ideas.",28;29,2404.19543,RAG and RAU: A Survey on Retrieval-Augmented Language Model in Natural Language Processing
ralm_survey.tex,"In contrast to training on instruction-tuned datasets, \citet{38} and \citet{39} propose to prompt large models directly from retrieved knowledge.",38;39,2404.19543,RAG and RAU: A Survey on Retrieval-Augmented Language Model in Natural Language Processing
ralm_survey.tex,"In contrast to other related work \cite{163}, they retrieve only contextually relevant subgraphs, thus avoiding the computational overheads and misleading models that can result from retrieving irrelevant data.",163,2404.19543,RAG and RAU: A Survey on Retrieval-Augmented Language Model in Natural Language Processing
ralm_survey.tex,"Furthermore, in contrast to RE-IMAGEN, which employs image-text pairs for retrieval, KNN-Diffusion \cite{84} solely utilizes images for retrieval, resulting in a lower quality of results on the COCO dataset.",84,2404.19543,RAG and RAU: A Survey on Retrieval-Augmented Language Model in Natural Language Processing
ralm_survey.tex,"In contrast to these works, \citet{46} proposed a method called Gradient Guided Prompt Perturbation (GGPP), a way to perturb the RALM, which was experimentally found to be effective in improving the situation by utilizing the SAT probe \cite{175} and activation (ACT) classifier.",46;175,2404.19543,RAG and RAU: A Survey on Retrieval-Augmented Language Model in Natural Language Processing
main-csur.tex,"\textbf{Language Shift.}\quad % In contrast to the common approach of pre-training multilingual language models jointly on large corpora from multiple languages, \cite{gogoulou2024continual} focuses on assessing LLMs' natural ability to learn new languages sequentially.",gogoulou2024continual,2404.16789,Continual Learning of Large Language Models: A Comprehensive Survey
main-csur.tex,"Besides, contrary to the common understanding that experience replay~\cite{chaudhry2019tiny} is the most efficient approach to preventing forgetting, the authors find it ineffective in the case of CPT, due to the potential overfitting issue.",chaudhry2019tiny,2404.16789,Continual Learning of Large Language Models: A Comprehensive Survey
main-csur.tex,"\textbf{Continual Fine-Tuning MLLMs.}\quad In contrast to traditional continual learning methods that involve full-model fine-tuning for new tasks, continual fine-tuning for MLLMs focuses on refining specific layers when adapting to new tasks~\cite{zhai2023investigating,he2023continual,zheng2024antiforgetting,chen2024coin,zhu2024model}.","zhai2023investigating,he2023continual,zheng2024antiforgetting,chen2024coin,zhu2024model",2404.16789,Continual Learning of Large Language Models: A Comprehensive Survey
background.tex,"\item A screening process by which selection criteria are applied to classify primary studies as included or excluded~\cite{kitchenhamGuidelinesPerformingSystematic2007, ralph2022paving} \end{enumerate} Done well, screening involves two or more human screeners applying selection criteria to (possibly thousands of) primary studies, meeting frequently to resolve disagreements and improve their decision rules.","kitchenhamGuidelinesPerformingSystematic2007, ralph2022paving",2404.15667,The Promise and Challenges of Using LLMs to Accelerate the Screening Process of Systematic Reviews
1_introduction.tex,"They have the potential to generate irrelevant answers~\cite{SearchStillMatters}, contradict factual information~\cite{survey_hallu_nlg, survey_hallu_llm}, provide outdated data~\cite{freshllm}, or generate toxic content~\cite{TrustGPT, TrustLLM}.","SearchStillMatters;survey_hallu_nlg, survey_hallu_llm;freshllm;TrustGPT, TrustLLM",2404.14851,From Matching to Generation: A Survey on Generative Information Retrieval
main.tex,"On the contrary to debating, \citet{ulmer2024bootstrapping} engage LLMs in conversations following generated principles.",ulmer2024bootstrapping,2404.14387,A Survey on Self-Evolution of Large Language Models
main.tex,"\subsubsection{Critique-Free} Contrary to critique-based, critique-free methods correct the experiences directly leveraging objective information~\cite{zelikman2022star, chen2023teaching, chen2023iter, gero2023self}.","zelikman2022star, chen2023teaching, chen2023iter, gero2023self",2404.14387,A Survey on Self-Evolution of Large Language Models
main.tex,"Studies show mixed results: \citet{huang2023large} observed self-corrective behavior in models with over 22 billion parameters, while \citet{ganguli2023capacity} finds LLMs struggle to self-correct reasoning errors without external feedback.",huang2023large;ganguli2023capacity,2404.14387,A Survey on Self-Evolution of Large Language Models
sec5_apps.tex,"\item Generating wrong or non-factual content: Textual generative models, such as large language models (LLMs), are known to likely generate content that is inconsistent with inputs or even contradicts factual information~\citep{huang2023survey}.",huang2023survey,2404.05783,A Survey on Responsible Generative AI: What to Generate and What Not
sec3_textual.tex,\citet{galitsky2023truth} further enhance detection performance by eliminating potential conflicting evidence.,galitsky2023truth,2404.05783,A Survey on Responsible Generative AI: What to Generate and What Not
language_alignment.tex,"Pretraining will significantly influence SFT).} \end{takeaways} \subsection{Parameter-Frozen Alignment} \label{sec:param_freeze_align} In contrast to the traditional parameter-tuning approaches~\cite{zheng-etal-2022-hit}, parameter-frozen alignment methods aim to perform alignment without any parameter tuning.",zheng-etal-2022-hit,2404.04925,"Multilingual Large Language Model: A Survey of Resources, Taxonomy and Frontiers"
3_Automatic_Prompt_Engineering.tex,"In contrast to Reflexion, which executes a task multiple times for online dynamic feedback, TaskLLM in the PROMST framework~\cite{Chen2024PRomptOI} executes a task at once to automatically synthesize offline feedback about errors based on human-designed feedback rules.",Chen2024PRomptOI,2404.01077,Efficient Prompting Methods for Large Language Models: A Survey
R2_arxiv.tex,"For one thing, the misalignment or contradiction between different modalities may exist~\cite{Rev2gordon2025mismatch}.",Rev2gordon2025mismatch,2404.00282,"Survey on Large Language Model-Enhanced Reinforcement Learning: Concept, Taxonomy, and Methods"
camera_ready.tex,"The most common taxonomy is that proposed by \citet{benesch2016}, who distinguish seven types of counterspeech: \textit{Presenting facts to correct misstatements or misperceptions}, \textit{Pointing out hypocrisy or contradictions}, \textit{Warning of consequences}, \textit{affiliation}, \textit{Denouncing hateful speech}, \textit{Humor and sarcasm} and \textit{Tone}.",benesch2016,2403.20103,NLP for Counterspeech against Hate: A Survey and How-To Guide
camera_ready.tex,"However, \citet{qian-etal-2019-benchmark} make a different distinction, based on the observed strategies adopted by the crowdworkers in their study.",qian-etal-2019-benchmark,2403.20103,NLP for Counterspeech against Hate: A Survey and How-To Guide
4-LLM.tex,"In contrast to the automated approach, HumanEval-X~\citep{zheng2023codegeex} is another multilingual extension constructed by the authors of CodeGeeX.",zheng2023codegeex,2403.14734,"A Survey of Neural Code Intelligence: Paradigms, Advances and Beyond"
5_applications.tex,\cite{akata2023} show mixed results when LLMs navigate moral dilemmas.,akata2023,2403.04931,A Survey on Human-AI Collaboration with Large Foundation Models
appendix.tex,"\appendix % \documentclass[article] \clearpage \section{Black Box Probing Methods}\label{sec:blackboxprobingmethods} \begin{tcolorbox}[colback=blue!10!white,colframe=blue!50!black!10,coltitle=black,title=Samples used by \cite{nangia-etal-2020-crows} to calculate conditional likelihood of the pair of sentences,width=1.0\textwidth] \begin{enumerate} \item For an average \underline{American}, their attitude towards to ""one can be a good manager without having a precise answer to every question that",nangia-etal-2020-crows,2403.15412,"Towards Measuring and Modeling ""Culture"" in LLMs: A Survey"
intro.tex,"For instance, \citeauthor{RecentQG}~\shortcite{RecentQG} mainly review traditional Seq2Seq QG models predating 2019, while \citeauthor{TOIS21}~\shortcite{TOIS21} offer an expansive overview of both traditional and pre-trained Seq2Seq models for question generation from text.",RecentQG;TOIS21,2402.18267,"A Survey on Neural Question Generation: Methods, Applications, and Prospects"
main.tex,"They may forget, overlook, or misrepresent earlier dialogue turns, resulting in incoherent, contradictory, or repetitive responses \cite{li2025beyond}.",li2025beyond,2402.18013,A Survey on Recent Advances in LLM-Based Multi-turn Dialogue Systems
