file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
models.tex,"\rsjnote{done}} ATJ-Net \cite{atj_net}, on the other hand, treats the tables as a hypergraph.",atj_net,2302.11777,Embeddings for Tabular Data: A Survey,s1685,single_cite_key
downstream-tasks.tex,"On the other hand, complex question answering task involves numerical values and aggregation operations \cite{tapas}.",tapas,2302.11777,Embeddings for Tabular Data: A Survey,s1687,single_cite_key
downstream-tasks.tex,"On the other hand, given a table and the Natural Language Question as input, Table-to-SQL \cite{grappa} generate a SQL query that will retrieve the answer of the given NL query over the table.",grappa,2302.11777,Embeddings for Tabular Data: A Survey,s1688,single_cite_key
main.tex,"Conversely, another line of work~\cite{Xu2022AlgorithmicFI} provides a technical perspective by categorizing fairness metrics and mitigation methods but does not establish a strong link with the ethical aspects of healthcare fairness.",Xu2022AlgorithmicFI,2206.14397,Fair Machine Learning in Healthcare: A Review,s1689,single_cite_key
main.tex,"On the other hand, clinicians can also place too much trust in machine learning models and inappropriately act on inaccurate predictions, which can be called {automation bias}~\cite{Rajkomar2018EnsuringFI}.",Rajkomar2018EnsuringFI,2206.14397,Fair Machine Learning in Healthcare: A Review,s1690,single_cite_key
main.tex,"Notably, attempts to calibrate across multiple protected groups often find themselves at odds with criteria like equalized odds or disparate impact~\cite{Pleiss2017OnFA}.",Pleiss2017OnFA,2206.14397,Fair Machine Learning in Healthcare: A Review,s1693,single_cite_key
5-datasets.tex,"On the other hand, if we work in the audio domain, some of the most-used software are \texttt{librosa} \cite{librosa}.",librosa,2210.13944,"A Survey on Artificial Intelligence for Music Generation: Agents, Domains and Perspectives",s1695,single_cite_key
4_annotation_level.tex,"Conversely, disease diagnosis tends to favor datasets with ROI-level annotations, as diagnosis tasks are predominantly associated with the classification of diseased tissue, the higher-level annotations may provide a sufficient level of detail and context for this task \cite{603}.",603,2304.05482,Computational Pathology: A Survey Review and The Way Forward,s1697,single_cite_key
2_application.tex,"Notably, high-grade dysplastic nodules are included in synoptic reports for HCC but are difficult to assess and have high inter-observer disagreement \cite{wanless1995terminology}, and thus is an area where CAD systems could be leveraged to normalize assessments.",wanless1995terminology,2304.05482,Computational Pathology: A Survey Review and The Way Forward,s1700,single_cite_key
9_p5_appendix_clinical_overflow.tex,"\subsection{Diagnostic Tasks} \label{sec:appendix_diagnostic} \textcolor{r1col}{Here we provide some examples of diagnostic tasks where CPath has been applied, for the reader to understand the variety of diagnostic problems that CPath can be used to address.} \textbf{\textit{Detection}} \textcolor{r1col}{A machine learning framework for detecting cancerous tissue regions and predicting scan-level diagnosis is proposed in \cite{603}, wherein thresholding and statistical analysis used to abstain f",603,2304.05482,Computational Pathology: A Survey Review and The Way Forward,s1701,single_cite_key
types.tex,"On the other hand,~\cite{rjoub_trust-driven_2022} introduces DDQN-Trust, a trust-based double deep Q-learning-based selection algorithm for FL that takes into account the trust scores and energy levels of the IoT devices to make appropriate scheduling decisions and integrate it with the main FL aggregation techniques (FedAvg, FedProx, FedShare and FedSGD).",rjoub_trust-driven_2022,2403.02619,Training Machine Learning models at the Edge: A Survey,s1702,single_cite_key
applications.tex,"On the other hand,~\cite{noauthor_model-aided_2023} propose a model-aided federated MARL algorithm to coordinate multiple UAVs on data harvesting missions with limited knowledge about the environment, significantly reducing the real-world training data demand.",noauthor_model-aided_2023,2403.02619,Training Machine Learning models at the Edge: A Survey,s1703,single_cite_key
applications.tex,"On the other hand,~\cite{wei_edge-enabled_2023} was proposed as a federated sequential recommender system for the edge.",wei_edge-enabled_2023,2403.02619,Training Machine Learning models at the Edge: A Survey,s1704,single_cite_key
optimization.tex,"MiniLearn~\cite{profentzas_minilearn_2022} on the other hand, enables re-training of deep neural networks on resource-constrained IoT devices{.",profentzas_minilearn_2022,2403.02619,Training Machine Learning models at the Edge: A Survey,s1705,single_cite_key
distributed.tex,"{On the other hand,}~\cite{hsu_federated_2020} introduces an FL approach for visual classification with real-world data distribution.",hsu_federated_2020,2403.02619,Training Machine Learning models at the Edge: A Survey,s1706,single_cite_key
main.tex,"However, \citet{Bernstein2002} demonstrated that solving even the simplest multi-agent learning problem is intractable in polynomial time (actually, it is NEXP-complete), so obtaining an optimal solution in reasonable time is currently infeasible.",Bernstein2002,1709.08992,Embodied Evolution in Collective Robotics: A Review,s1707,single_cite_key
1main_v2.tex,"On the other hand, in some applications with less stringent operation accuracy, such as remote control of a harbor crane, the survival time can be as large as six consecutive transfer intervals~\cite{Kokkoniemi2019}.",Kokkoniemi2019,2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G",s1708,single_cite_key
1main_v2.tex,"In contrast to eDRX, in PSM device is goes to a very-low power consumption mode in which, there is only an active timer for counting the length of the PSM state \cite{gsm2018lte}.",gsm2018lte,2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G",s1709,single_cite_key
1main_v2.tex,"In \gls{lora}, the higher the chirp rate is, the better reconstruction of the received signal is achieved, while on the other hand, an increase in the \gls{sf} stretches the transmission time \cite{blenn2017lorawan}, and hence, increases the probability of collision with another data transmission (increased transmission time).",blenn2017lorawan,2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G",s1711,single_cite_key
1main_v2.tex,"On the other hand, \gls{iot} devices and sensors are, for the most part, expected to be inexpensive, low-power -e.g., capable of $>10$ years of continuous operation on a single battery \cite{3gpp22866}- and hence, low-range in communication reach.",3gpp22866,2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G",s1712,single_cite_key
1main_v2.tex,"On the other hand, such cooperative transmission techniques utilize several relays to forward a message to a weak device, thus, inevitably, increasing the interference footprint of each cell \cite{Arvin:2019}.",Arvin:2019,2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G",s1713,single_cite_key
smsurvey.tex,"On the other hand, link-adaptive SM, which relies on the feedback from the receiver to alter its transmission pattern (e.g., modulation order, transmit power and antenna selection), was extensively investigated to achieve better system performance and channel utilization \cite{Yang2011Adaptive,Yang2012Link,Yang2013Simplified,Yang2015Power}.","Yang2011Adaptive,Yang2012Link,Yang2013Simplified,Yang2015Power",1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications,s1715,all_keys_unresolved
smsurvey.tex,"On the other hand, due to the significantly reduced wavelength in the millimeter-wave (mmWave) frequency band, mmWave systems can be equipped with a large number of antennas at the transceiver in a highly compact manner for the implementation of large-scale MIMO \cite{Hur2013Millimeter}.",Hur2013Millimeter,1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications,s1716,single_cite_key
smsurvey.tex,"On the other hand, various suboptimal lower-complexity detectors were also developed, which typically involve a two-step decoupled process, i.e., first determine the index of the active transmit antenna and then demodulate the constellation symbol carried on the active transmit antenna \cite{Naidoo2011Spatial,Sugiura2011Reduced-Complexity,Tang2013A,Zheng2012Signal,Li2015Low-Complexity,Maleki2016On}.","Naidoo2011Spatial,Sugiura2011Reduced-Complexity,Tang2013A,Zheng2012Signal,Li2015Low-Complexity,Maleki2016On",1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications,s1717,all_keys_unresolved
smsurvey.tex,"On the other hand, the practical shaping filter is employed to evaluate the impact of antenna switching for band-limited SM and a multiple-RF antenna switching mechanism is developed to overcome the shortage of single-RF SM scheme in \cite{Ishibashi2014Effects}.",Ishibashi2014Effects,1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications,s1718,single_cite_key
smsurvey.tex,"On the other hand, a permutation-based (D)SM scheme is developed in \cite{Bian2015Differential}, which conveys information via the antenna activation order and is applicable to an arbitrary number of transmit antennas.",Bian2015Differential,1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications,s1719,single_cite_key
smsurvey.tex,"On the other hand, in \cite{Mesleh2010Trellis} and \cite{Basar2011New} the encoding scheme based on TCM is investigated for SM systems.",Mesleh2010Trellis;Basar2011New,1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications,s1720,all_keys_unresolved
smsurvey.tex,"On the other hand, most research works of SM focus on the point-to-point transceiver design and current multi-user SM systems usually suffer from inter-user interference \cite{serafimovski2012multiple}.",serafimovski2012multiple,1907.02941,A Survey on Spatial Modulation in Emerging Wireless Systems: Research Progresses and Applications,s1721,single_cite_key
