file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
LaCAM.tex,"On the other hand, to meet real-time demands, researchers have introduced iterative optimization techniques \citep{okumura2021iterative}.",okumura2021iterative,2505.19219,Where Paths Collide: A Comprehensive Survey of Classic and Learning-Based Multi-Agent Pathfinding,s1613,single_cite_key
main.tex,"RDA-Driver, on the other hand, explicitly examines the alignment between reasoning and driving decisions, with some examples of CoT reasoning inconsistencies with subsequent decisions \cite{huang2024making}.",huang2024making,2505.20223,Chain-of-Thought for Autonomous Driving: A Comprehensive Survey and Future Prospects,s1615,single_cite_key
2-Agent_participation.tex,"Conversely, low-proactivity systems require humans to inject prompts or corrective instructions at each stage, with agents simply executing the specified commands~\cite{10.1145/3613904.3642224}.",10.1145/3613904.3642224,2505.21116,Creativity in LLM-based Multi-Agent Systems: A Survey,s1616,single_cite_key
5-evaluation.tex,"Conversely, \textbf{Self-BLEU} score \cite{zhu2018texygenbenchmarkingplatformtext} treats each generated sentence as a hypothesis and the remaining outputs as references to assess internal diversity.",zhu2018texygenbenchmarkingplatformtext,2505.21116,Creativity in LLM-based Multi-Agent Systems: A Survey,s1617,single_cite_key
hypothesis_discovery.tex,"Conversely, tasks proposed by \citet{list_paper_55}, despite aiming to encourage creative hypothesis formation, often yield simplistic, toy-like hypotheses with limited applicability to realistic scenarios.",list_paper_55,2505.21935,From Reasoning to Learning: A Survey on Hypothesis Discovery and Rule Learning with Large Language Models,s1618,single_cite_key
neurips_2025.tex,"HealthFC \cite{healthfc}, on the other hand, tasks models with verifying claims analyzed by the medical fact-checking site Medizin Transparent, but it only provides pre-synthesized analysis from the web portal as evidence.",healthfc,2505.22787,Can Large Language Models Match the Conclusions of Systematic Reviews?,s1620,single_cite_key
acl_latex.tex,"%On the other hand, medical domain questions inherently involve substantial uncertainty and complexity, wherein uncertainty has been identified in empirical studies as a critical diagnostic indicator for detecting hallucination.\citet{calibrmt4} utilized 300 300 gastroenterology board-style questions., combining prompt-engineering and statistical methods to evaluate the self-reported response certainty of 48 LLMs (6 quantized and 42 base models), revealing limitations in the uncertainty quantifi",calibrmt4,2506.03659,Trustworthy Medical Question Answering: An Evaluation-Centric Survey,s1621,single_cite_key
acl_latex.tex,"On the other hand, CLIMB \cite{Climb} systematically evaluates both the internal (within the model) and external (downstream tasks) biases of LLMs.",Climb,2506.03659,Trustworthy Medical Question Answering: An Evaluation-Centric Survey,s1622,single_cite_key
acl_camera_ready.tex,"Conversely, \citet{pavlickSymbolsGroundingLarge2023} argues that existing LLMs can already encode symbols and undertake symbolic processing.",pavlickSymbolsGroundingLarge2023,2506.04461,Behavioural vs. Representational Systematicity in End-to-End Models: An Opinionated Survey,s1623,single_cite_key
acl_latex.tex,"Recursive Introspection (RISE) \cite{qu2024recursive}, on the other hand, formalize multi-turn refinement as a Markov Decision Process (MDP) to iteratively optimize outputs through sequential edits.",qu2024recursive,2506.04611,Revisiting Test-Time Scaling: A Survey and a Diversity-Aware Method for Efficient Reasoning,s1624,single_cite_key
main.tex,"On the other hand, the model on the right demonstrates the transformer's ability to generate a full text with all words simultaneously \cite{cornia2022explaining}.",cornia2022explaining,2506.05399,Attention-based transformer models for image captioning across languages: An in-depth survey and evaluation,s1625,single_cite_key
main.tex,"BlockFusion \cite{wu_blockfusion_2024} architecture, on the other hand, uses latent tri-plane extrapolation\footnote{Representing a 3D volume using three orthogonal 2D feature planes (XY, YZ, XZ).",wu_blockfusion_2024,2506.05449,AI-powered Contextual 3D Environment Generation: A Systematic Review,s1626,single_cite_key
6metrics.tex,\subsubsection{Kullback-Leibler (KL) Divergence} KL divergence is an information-theoretic measure \cite{castillo1997fitting} that quantifies how one probability distribution diverges from a reference probability distribution.,castillo1997fitting,2506.06380,Beyond the Norm: A Survey of Synthetic Data Generation for Rare Events,s1627,single_cite_key
Others.tex,"On the other hand, UARC applies RetNet's retention-based reconstruction module to model long-term temporal patterns in network traffic, addressing the challenges of anomaly detection in traffic streams \cite{xie2024uarc}.",xie2024uarc,2506.06708,A Survey of Retentive Network,s1628,single_cite_key
main.tex,"On the other hand, an ``adversarial penalty'' mechanism imposes negative reward on the model’s predicted probabilities when it generates harmful or biased content, forcing the model to gradually move away from those output regions during training~\cite{zhou2024making}.",zhou2024making,2506.09656,Multi-level Value Alignment in Agentic AI Systems: Survey and Perspectives,s1631,single_cite_key
main.tex,"However, AI-based recruitment systems may be at odds with widely accepted ethical norms~\cite{tambe2019artificial}.",tambe2019artificial,2506.09656,Multi-level Value Alignment in Agentic AI Systems: Survey and Perspectives,s1633,single_cite_key
main.tex,"Uni-Perceiver v2~\cite{li2023uniperceiverv2}, on the other hand, places its emphasis on large-scale multi-task learning.",li2023uniperceiverv2,2506.09954,Vision Generalist Model: A Survey,s1634,single_cite_key
3.text2video.tex,"% VideoPoet \cite{kondratyuk_videopoet_2024}, on the other hand, adopts a full LLM-based approach, utilising tokenised data that includes both text-paired and unpaired videos.",kondratyuk_videopoet_2024,2506.10016,A Survey of Generative Categories and Techniques in Multimodal Generative Models,s1635,single_cite_key
06_DM.tex,"\rev{Depending on how the objective is defined, such guidance can either enforce safety constraints or, conversely, induce adversarial and safety-critical scenarios.} CTG~\cite{zhong2023guidedcond} incorporates \gls{stl} to encode traffic rules, using the robustness score of \gls{stl} as a measure of how well the rules are followed and leveraging its gradient to guide trajectory sampling.",zhong2023guidedcond,2506.11526,Foundation Models in Autonomous Driving: A Survey on Scenario Generation and Scenario Analysis,s1637,single_cite_key
09_Discussion.tex,"On the other hand, edge cases essential for safety assurance~\cite{brusnicki2025savant} often approach the boundary of perceived plausibility, making them challenging for \glspl{fm} to generate without producing unrealistic outcomes.",brusnicki2025savant,2506.11526,Foundation Models in Autonomous Driving: A Survey on Scenario Generation and Scenario Analysis,s1638,single_cite_key
5_feature.tex,"On the other hand, CLAP~\cite{silva2024closer} retains the strong zero-shot abilities in VLMs and avoids prototype degradation during linear probing with Augmented Lagrangian Multiplier methods.",silva2024closer,2506.18504,Generalizing vision-language models to novel domains: A comprehensive survey,s1639,single_cite_key
draft.tex,"On the other hand, small reasoning models trained with distillation (e.g., DeepSeek-Qwen 7B~\cite{deepseekai2025deepseekr1}) produce the longest responses on 3 out of the 4 dataset categories while having a lower performance compared to baseline LLMs.",deepseekai2025deepseekr1,2507.02076,Reasoning on a Budget: A Survey of Adaptive and Controllable Test-Time Compute in LLMs,s1641,single_cite_key
template.tex,"RNNs, on the other hand, are created to handle sequence data and have applications in voice recognition and language modeling \cite{sherstinsky-2020}.",sherstinsky-2020,2507.02900,"Advancing Talking Head Generation: A Comprehensive Survey of Multi-Modal Methodologies, Datasets, Evaluation Metrics, and Loss Functions",s1644,single_cite_key
template.tex,"Conversely, FOMM~\cite{siarohin-2020} provides a more smooth and consistent visual output by maintaining greater MS-SSIM and more steady synchronization.",siarohin-2020,2507.02900,"Advancing Talking Head Generation: A Comprehensive Survey of Multi-Modal Methodologies, Datasets, Evaluation Metrics, and Loss Functions",s1646,single_cite_key
template.tex,"On the other hand, FOMM\cite{siarohin-2020} could be more suited for virtual meeting platforms or real-time conversational bots where temporal coherence and synchronization are critical.",siarohin-2020,2507.02900,"Advancing Talking Head Generation: A Comprehensive Survey of Multi-Modal Methodologies, Datasets, Evaluation Metrics, and Loss Functions",s1647,single_cite_key
method_clean.tex,"Conversely, narrow queries risk omitting relevant studies \cite{zhang2011identifying}.",zhang2011identifying,2507.03156,The Impact of LLM-Assistants on Software Developer Productivity: A Systematic Review and Mapping Study,s1648,single_cite_key
sample-manuscript.tex,"Conversely, if $X$ and $Y$ are independent, observing one provides no information regarding the other \cite{79902}.",79902,2507.03175,Understanding Knowledge Transferability for Transfer Learning: A Survey,s1649,single_cite_key
main.tex,"Conversely, \citet{chen2023diagnosing} acted at the model level, employing a \gls{llm} agent to validate the (MI)LP models.",chen2023diagnosing,2507.03637,Large Language Models for Combinatorial Optimization: A Systematic Review,s1651,single_cite_key
main.tex,"Chat2Vis \cite{10121440}, on the other hand, focuses on generating visualizations directly from natural language text.",10121440,2507.03637,Large Language Models for Combinatorial Optimization: A Systematic Review,s1652,single_cite_key
"Advancing_Offline_Handwritten_Text_Recognition,_A_Systematic_Review_of_Data_Augmentation_and_Generation_Techniques.tex","MADCAT, as highlighted in \cite{desousa2024}, on the other hand, contains 750,000 images of mixed content lines, supporting document analysis and recognition in multilingual contexts The HKR Dataset focuses on handwritten text in Russian and Kazakh, providing 64,943 lines of text in scanned image format.",desousa2024,2507.06275,Advancing Offline Handwritten Text Recognition: A Systematic Review of Data Augmentation and Generation Techniques,s1653,single_cite_key
training_free.tex,"On the other hand, \citet{yang2025longtoshortfreelunchinvestigating} indicate that strategies like \textit{Token Budget} or \textit{NoThinking} are not free lunches.",yang2025longtoshortfreelunchinvestigating,2507.09662,Towards Concise and Adaptive Thinking in Large Reasoning Models: A Survey,s1656,single_cite_key
training_free.tex,"Conversely, \citet{liu2025answerconvergencesignalearly} apply a linear transformation of the logit of \textit{``</think>''} token to encourage the model to terminate reasoning earlier.",liu2025answerconvergencesignalearly,2507.09662,Towards Concise and Adaptive Thinking in Large Reasoning Models: A Survey,s1657,single_cite_key
